date,time,size,version,os,country,ip_id
"2024-03-01","04:33:23",98225737,"4.3.2","osx",NA,4
"2024-03-01","04:33:11",28868147,"4.3.2","win","TW",6896
"2024-03-01","04:33:11",82684726,"4.3.2","win","TW",6896
"2024-03-01","04:33:19",82685383,"4.3.2","win","JP",6897
"2024-03-01","04:33:26",82684760,"4.3.2","win","IN",6898
"2024-03-01","04:33:26",98117417,"4.3.2","osx","US",875
"2024-03-01","04:33:36",93050758,"4.2.3","osx","US",4986
"2024-03-01","04:33:35",3752506,"4.3.2","win","ID",3074
"2024-03-01","04:33:26",82685974,"4.3.2","win",NA,4
"2024-03-01","04:33:47",89503605,"4.1.0","win","US",6899
"2024-03-01","04:33:47",82687280,"4.3.2","win","PH",6900
"2024-03-01","04:33:28",568,"4.3.2","win","HK",58
"2024-03-01","04:33:59",98117416,"4.3.2","osx","US",87
"2024-03-01","04:33:52",82686209,"4.3.2","win","JP",1307
"2024-03-01","04:34:02",82686682,"4.3.2","win","US",6901
"2024-03-01","04:33:29",82594004,"4.3.2","win","US",3271
"2024-03-01","04:34:16",98117416,"4.3.2","osx","US",141
"2024-03-01","04:34:19",6936637,"4.3.2","win","CN",6902
"2024-03-01","04:34:18",82594006,"4.3.2","win","US",1052
"2024-03-01","04:34:19",893497,"4.2.3","src","US",335
"2024-03-01","04:33:20",82687747,"4.3.2","win","JP",3073
"2024-03-01","04:34:27",82684696,"4.3.2","win",NA,4
"2024-03-01","04:34:47",97055502,"4.3.1","osx","US",522
"2024-03-01","04:34:51",82594006,"4.3.2","win","US",417
"2024-03-01","04:35:01",98117416,"4.3.2","osx","US",278
"2024-03-01","04:34:45",82686211,"4.3.2","win","CN",6903
"2024-03-01","04:34:56",26042891,"4.3.2","osx","JP",6904
"2024-03-01","04:35:09",82594006,"4.3.2","win","US",485
"2024-03-01","04:34:16",82685912,"4.3.2","win","JP",1307
"2024-03-01","04:35:27",82685768,"4.3.2","win","US",4983
"2024-03-01","04:35:20",82686985,"4.3.2","win",NA,4
"2024-03-01","04:35:35",82685660,"4.3.2","win",NA,4
"2024-03-01","04:35:19",82594005,"4.3.2","win",NA,4
"2024-03-01","04:35:34",95840208,"4.3.2","osx","US",6905
"2024-03-01","04:35:37",37602079,"4.2.1","src","HK",2473
"2024-03-01","04:35:37",86518935,"3.6.2","win","IN",5919
"2024-03-01","04:35:41",82691060,"4.3.2","win","IN",5524
"2024-03-01","04:35:51",82686263,"4.3.2","win","JP",1307
"2024-03-01","04:36:01",98228753,"4.3.2","osx","US",6906
"2024-03-01","16:21:03",35039789,"4.3.2","src","DE",1443
"2024-03-01","16:20:32",82732541,"4.3.3","win",NA,4
"2024-03-01","16:21:06",95840189,"4.3.2","osx","AU",6907
"2024-03-01","16:21:18",87709237,"4.0.2","win","US",3794
"2024-03-01","16:21:20",84210656,"4.3.3","osx","US",196
"2024-03-01","16:21:27",82733152,"4.3.3","win","US",6908
"2024-03-01","16:21:30",82730856,"4.3.3","win","US",6909
"2024-03-01","16:21:39",82638373,"4.3.3","win","CA",3622
"2024-03-01","16:21:20",95839357,"4.3.2","osx","US",6910
"2024-03-01","16:21:41",82731125,"4.3.3","win","JP",1307
"2024-03-01","16:21:39",82730920,"4.3.3","win","US",6911
"2024-03-01","16:21:44",84210655,"4.3.3","osx","US",973
"2024-03-01","16:21:55",28372788,"4.3.2","osx","US",1631
"2024-03-01","16:21:49",82731109,"4.3.3","win",NA,4
"2024-03-01","16:21:51",82730424,"4.3.3","win","JP",534
"2024-03-01","16:22:01",82638371,"4.3.3","win","US",2667
"2024-03-01","16:21:57",82638373,"4.3.3","win","US",3254
"2024-03-01","16:21:46",82638373,"4.3.3","win","US",1535
"2024-03-01","16:22:04",82730444,"4.3.3","win",NA,4
"2024-03-01","16:22:16",82638373,"4.3.3","win","US",6912
"2024-03-01","16:22:29",84210655,"4.3.3","osx","US",141
"2024-03-01","16:22:17",95839301,"4.3.2","osx","US",3327
"2024-03-01","16:22:29",82731117,"4.3.3","win","US",6913
"2024-03-01","16:22:41",82733116,"4.3.3","win","GB",6914
"2024-03-01","16:22:43",82730946,"4.3.3","win","RO",6915
"2024-03-01","16:22:44",82729796,"4.3.3","win","ES",6916
"2024-03-01","16:22:42",82638371,"4.3.3","win","US",6917
"2024-03-01","16:22:20",82731511,"4.3.3","win","EG",6918
"2024-03-01","16:22:36",85946673,"devel","win","US",142
"2024-03-01","16:22:45",95837564,"4.3.2","osx",NA,4
"2024-03-01","16:22:43",82730506,"4.3.3","win","CL",6919
"2024-03-01","16:22:56",51121,"4.3.3","win","SE",6920
"2024-03-01","16:22:48",82638373,"4.3.3","win","IT",6921
"2024-03-01","16:22:58",82730911,"4.3.3","win","US",6922
"2024-03-01","16:22:56",531322,"4.3.3","win","SE",6920
"2024-03-01","16:23:08",28217250,"4.3.3","win",NA,4
"2024-03-01","16:23:03",82638373,"4.3.3","win","US",6263
"2024-03-01","16:23:07",84210655,"4.3.3","osx","US",907
"2024-03-01","16:23:04",82730784,"4.3.3","win","IT",6923
"2024-03-01","16:23:08",84210655,"4.3.3","osx","US",91
"2024-03-01","16:23:20",82638373,"4.3.3","win","US",6339
"2024-03-01","16:23:23",84210655,"4.3.3","osx","US",338
"2024-03-01","16:23:11",82638373,"4.3.3","win","US",1783
"2024-03-01","16:23:15",82638373,"4.3.3","win","RU",3696
"2024-03-01","16:23:31",84210655,"4.3.3","osx","US",311
"2024-03-01","16:23:26",82729354,"4.3.3","win","CO",6924
"2024-03-01","16:23:25",82730821,"4.3.3","win",NA,4
"2024-03-01","16:23:26",82638373,"4.3.3","win","US",781
"2024-03-01","16:23:26",82730792,"4.3.3","win","BE",6925
"2024-03-01","16:23:25",82729217,"4.3.3","win","IT",6926
"2024-03-01","16:23:43",84210655,"4.3.3","osx","US",316
"2024-03-01","16:23:34",525234,"4.2.3","src","US",523
"2024-03-01","16:23:48",82638374,"4.3.3","win","BE",6927
"2024-03-01","16:23:59",95837823,"4.3.2","osx",NA,4
"2024-03-01","16:24:05",82730768,"4.3.3","win","BR",2451
"2024-03-01","16:24:21",82730209,"4.3.3","win",NA,4
"2024-03-01","16:23:57",84210652,"4.3.3","osx","US",297
"2024-03-01","16:24:00",82730767,"4.3.3","win","US",6928
"2024-03-01","16:24:17",82638373,"4.3.3","win","US",6929
"2024-03-01","16:24:32",82638373,"4.3.3","win","US",2242
"2024-03-01","16:23:57",84210651,"4.3.3","osx","US",17
"2024-03-01","16:24:36",82730208,"4.3.3","win","BR",6930
"2024-03-01","16:24:39",82731792,"4.3.3","win",NA,4
"2024-03-01","16:24:44",30711476,"3.5.0","src","US",6931
"2024-03-01","16:25:00",82730181,"4.3.3","win","MX",6932
"2024-03-01","16:24:43",84210653,"4.3.3","osx","US",1499
"2024-03-01","16:22:24",82730120,"4.3.3","win","US",6933
"2024-03-01","16:25:02",84210653,"4.3.3","osx","US",875
"2024-03-01","16:25:07",82734617,"4.3.3","win","US",6934
"2024-03-01","16:25:16",82730722,"4.3.3","win",NA,4
"2024-03-01","16:25:03",35039792,"4.3.2","src","DE",1443
"2024-03-01","16:25:14",95839075,"4.3.2","osx","GB",729
"2024-03-01","16:25:12",34861412,"4.3.0","src","US",4454
"2024-03-01","16:25:20",558,"4.3.3patched","win","HK",58
"2024-03-01","16:25:20",565,"4.3.3patched","win","HK",58
"2024-03-01","16:25:20",565,"4.3.3","osx","HK",58
"2024-03-01","16:25:15",82730317,"4.3.3","win","IN",6935
"2024-03-01","16:25:41",31525972,"4.3.3","win","SV",2984
"2024-03-01","16:25:37",84210655,"4.3.3","osx","US",195
"2024-03-01","16:25:33",82729580,"4.3.3","win","JP",6936
"2024-03-01","16:25:20",559,"4.3.3","src","HK",58
"2024-03-01","16:23:37",82730388,"4.3.3","win","US",6937
"2024-03-01","16:25:44",82638372,"4.3.3","win","US",484
"2024-03-01","16:25:40",95839618,"4.3.2","osx","AU",6938
"2024-03-01","16:25:52",2222622,"4.3.3","win",NA,4
"2024-03-01","16:25:55",82730946,"4.3.3","win",NA,4
"2024-03-01","02:00:21",98117414,"4.3.2","osx","US",262
"2024-03-01","02:00:27",92946732,"4.2.3","osx","US",456
"2024-03-01","02:00:44",389,"4.3.2","osx","US",386
"2024-03-01","02:00:54",82686264,"4.3.2","win","US",1550
"2024-03-01","02:00:44",196202,"4.3.2","osx","US",386
"2024-03-01","12:41:00",13297801,"4.3.3","win",NA,4
"2024-03-01","12:41:00",13172186,"4.3.3","win",NA,4
"2024-03-01","12:41:02",13600420,"4.3.3","win",NA,4
"2024-03-01","12:40:05",1163658,"4.3.3","win","JP",2849
"2024-03-01","12:40:57",82729984,"4.3.3","win","US",6939
"2024-03-01","12:41:01",82731010,"4.3.3","win","CO",6940
"2024-03-01","12:39:14",82729639,"4.3.3","win","IN",6941
"2024-03-01","12:41:10",98117416,"4.3.2","osx","US",413
"2024-03-01","12:41:12",82638374,"4.3.3","win","US",4628
"2024-03-01","12:41:26",98117416,"4.3.2","osx","US",684
"2024-03-01","12:40:28",98117415,"4.3.2","osx","US",1755
"2024-03-01","12:39:46",82730622,"4.3.3","win",NA,4
"2024-03-01","12:41:47",82729599,"4.3.3","win","TR",6942
"2024-03-01","12:41:51",82731468,"4.3.3","win","TR",6942
"2024-03-01","12:42:02",15754984,"4.3.3","win","CN",6943
"2024-03-01","12:41:54",82730992,"4.3.3","win","FR",6944
"2024-03-01","12:42:00",82638374,"4.3.3","win","US",6945
"2024-03-01","12:41:31",82731551,"4.3.3","win","GB",6946
"2024-03-01","12:41:21",95989,"4.2.3","src","US",6947
"2024-03-01","12:41:19",82729696,"4.3.3","win","PL",2222
"2024-03-01","12:42:08",82729941,"4.3.3","win",NA,4
"2024-03-01","12:42:10",82730506,"4.3.3","win",NA,4
"2024-03-01","12:41:26",726828,"4.2.3","src","US",423
"2024-03-01","12:42:18",95839113,"4.3.2","osx","ID",6948
"2024-03-01","12:42:14",82731586,"4.3.3","win","CN",6943
"2024-03-01","12:42:23",95839671,"4.3.2","osx","JP",6949
"2024-03-01","12:41:22",34055424,"4.2.3","src","US",6947
"2024-03-01","12:40:57",82730226,"4.3.3","win",NA,4
"2024-03-01","12:42:13",84210656,"4.3.3","osx","US",17
"2024-03-01","12:41:34",84210651,"4.3.3","osx","US",742
"2024-03-01","12:42:24",82730002,"4.3.3","win",NA,4
"2024-03-01","12:42:31",98225422,"4.3.2","osx",NA,4
"2024-03-01","12:41:46",82730875,"4.3.3","win",NA,4
"2024-03-01","12:42:49",82729164,"4.3.3","win","FI",6950
"2024-03-01","12:42:46",82731226,"4.3.3","win","FR",6951
"2024-03-01","12:42:42",84210656,"4.3.3","osx","US",522
"2024-03-01","12:41:48",520524,"4.2.3","src","US",5073
"2024-03-01","12:42:57",82638372,"4.3.3","win","US",1996
"2024-03-01","12:43:16",98227871,"4.3.2","osx","LU",6952
"2024-03-01","12:43:11",82730002,"4.3.3","win","IT",6953
"2024-03-01","12:43:17",82638374,"4.3.3","win",NA,4
"2024-03-01","12:43:24",82731388,"4.3.3","win","GB",6954
"2024-03-01","12:43:25",15636756,"4.3.2","osx",NA,4
"2024-03-01","12:43:26",22087115,"4.3.2","osx",NA,4
"2024-03-01","12:43:15",82729344,"4.3.3","win","BR",6955
"2024-03-01","12:43:22",84210656,"4.3.3","osx","US",206
"2024-03-01","12:43:39",82638372,"4.3.3","win","US",106
"2024-03-01","12:43:39",82729318,"4.3.3","win",NA,4
"2024-03-01","12:43:46",82730901,"4.3.3","win","SG",2034
"2024-03-01","12:43:45",84210656,"4.3.3","osx","US",1314
"2024-03-01","12:43:39",82730585,"4.3.3","win","TW",6956
"2024-03-01","12:42:51",82638373,"4.3.3","win","US",508
"2024-03-01","12:44:01",82638372,"4.3.3","win","US",13
"2024-03-01","12:44:09",82730632,"4.3.3","win","QA",6957
"2024-03-01","12:44:12",82638374,"4.3.3","win","ES",6958
"2024-03-01","12:44:12",82729830,"4.3.3","win","JP",6959
"2024-03-01","12:44:14",98225988,"4.3.2","osx",NA,4
"2024-03-01","12:44:21",17317852,"4.3.3","win",NA,4
"2024-03-01","12:44:21",82638372,"4.3.3","win","BE",6960
"2024-03-01","12:44:17",82638372,"4.3.3","win","US",6961
"2024-03-01","12:44:29",1837417,"4.3.3","win",NA,4
"2024-03-01","12:44:41",82730127,"4.3.3","win","BR",6962
"2024-03-01","12:44:45",84210655,"4.3.3","osx","US",177
"2024-03-01","12:44:45",84210655,"4.3.3","osx","US",844
"2024-03-01","12:44:52",84210655,"4.3.3","osx","US",427
"2024-03-01","12:44:47",82730516,"4.3.3","win","DE",6963
"2024-03-01","12:44:58",96864115,"4.3.0","osx","US",665
"2024-03-01","12:44:51",82729155,"4.3.3","win","IN",2831
"2024-03-01","12:44:08",82638370,"4.3.3","win","CN",6964
"2024-03-01","12:45:05",98117415,"4.3.2","osx","US",297
"2024-03-01","12:45:06",82594004,"4.3.2","win","US",6965
"2024-03-01","12:45:08",82730533,"4.3.3","win","MX",6966
"2024-03-01","12:45:19",82730857,"4.3.3","win","DE",6967
"2024-03-01","12:45:13",82730731,"4.3.3","win","FR",959
"2024-03-01","12:45:28",98117416,"4.3.2","osx","US",316
"2024-03-01","12:45:16",82730956,"4.3.3","win",NA,4
"2024-03-01","12:45:36",393,"4.3.3","win","IT",1721
"2024-03-01","12:45:41",82638373,"4.3.3","win",NA,4
"2024-03-01","12:45:40",82730084,"4.3.3","win","VN",6968
"2024-03-01","12:45:03",82733710,"4.3.3","win","KR",6969
"2024-03-01","12:45:04",82731677,"4.3.3","win","GR",6970
"2024-03-01","12:45:43",82729742,"4.3.3","win","PL",267
"2024-03-01","12:45:35",82736643,"4.3.3","win","NL",6971
"2024-03-01","12:45:51",20470111,"4.3.3","win","IN",3638
"2024-03-01","12:45:06",95839241,"release","osx","US",2659
"2024-03-01","12:45:52",82638373,"4.3.3","win","FI",6972
"2024-03-01","12:45:55",7095566,"4.3.3","win","IT",1721
"2024-03-01","12:46:00",82730065,"4.3.3","win","IT",6973
"2024-03-01","12:46:01",7814466,"4.3.3","win","PT",4218
"2024-03-01","18:40:54",95839452,"4.3.2","osx","CA",6974
"2024-03-01","18:41:03",98225628,"4.3.2","osx","US",6975
"2024-03-01","18:41:06",82730044,"4.3.3","win","IN",6976
"2024-03-01","18:41:09",84210653,"4.3.3","osx","US",1276
"2024-03-01","18:41:10",1461256,"4.2.3","src","US",5073
"2024-03-01","18:39:43",82730163,"4.3.3","win",NA,4
"2024-03-01","18:41:13",95837737,"4.3.2","osx","US",6977
"2024-03-01","18:41:20",82730595,"4.3.3","win","US",6978
"2024-03-01","18:41:36",82729972,"4.3.3","win","IN",6979
"2024-03-01","18:41:41",95840300,"4.3.2","osx","US",807
"2024-03-01","18:41:37",82729857,"4.3.3","win",NA,4
"2024-03-01","18:41:39",82638372,"4.3.3","win","PL",6980
"2024-03-01","18:41:50",82732638,"4.3.3","win","US",6981
"2024-03-01","18:41:48",565,"4.3.3","osx","HK",58
"2024-03-01","18:41:54",82638372,"4.3.3","win","US",1948
"2024-03-01","18:41:59",82733251,"4.3.3","win",NA,4
"2024-03-01","18:41:41",82731109,"4.3.3","win",NA,4
"2024-03-01","18:42:08",84210654,"4.3.3","osx","US",521
"2024-03-01","18:42:11",82638373,"4.3.3","win","US",71
"2024-03-01","18:41:49",82732285,"4.3.3","win","US",6982
"2024-03-01","18:42:12",35902726,"4.3.3","src","US",6983
"2024-03-01","18:42:26",82730946,"4.3.3","win","US",6984
"2024-03-01","18:42:15",25568389,"4.3.3","win","US",6985
"2024-03-01","18:42:19",82730576,"4.3.3","win",NA,4
"2024-03-01","18:40:31",82733314,"4.3.3","win",NA,4
"2024-03-01","18:42:31",84210653,"4.3.3","osx","US",130
"2024-03-01","18:42:46",84210653,"4.3.3","osx","US",156
"2024-03-01","18:42:50",98226951,"4.3.2","osx",NA,4
"2024-03-01","18:42:49",82730423,"4.3.3","win","US",6986
"2024-03-01","18:42:50",82638372,"4.3.3","win","US",241
"2024-03-01","18:43:02",82730820,"4.3.3","win","US",6987
"2024-03-01","18:43:21",84210653,"4.3.3","osx","US",274
"2024-03-01","18:43:26",895960,"4.2.3","src","US",2971
"2024-03-01","18:43:42",158147,"4.2.3","src","US",4551
"2024-03-01","18:44:06",754017,"4.2.3","src","US",335
"2024-03-01","18:44:11",82730719,"4.3.3","win",NA,4
"2024-03-01","18:44:15",98230236,"4.3.2","osx",NA,4
"2024-03-01","18:44:19",95844881,"4.3.2","osx","CA",6988
"2024-03-01","18:44:16",37586258,"4.2.0","src","CA",2977
"2024-03-01","18:44:23",84210654,"4.3.3","osx","US",30
"2024-03-01","18:44:21",82731252,"4.3.3","win","GE",6989
"2024-03-01","18:44:26",84210654,"4.3.3","osx","US",1499
"2024-03-01","18:43:36",84210654,"4.3.3","osx","US",111
"2024-03-01","18:44:31",82729273,"4.3.3","win","PE",6990
"2024-03-01","18:44:39",82730935,"4.3.3","win","US",1895
"2024-03-01","18:44:40",82730668,"4.3.3","win",NA,4
"2024-03-01","18:44:50",95841505,"4.3.2","osx",NA,4
"2024-03-01","18:45:07",82731701,"4.3.3","win","AZ",6991
"2024-03-01","18:45:14",35901593,"4.3.3","src",NA,4
"2024-03-01","18:45:15",82730326,"4.3.3","win",NA,4
"2024-03-01","18:45:11",95839299,"4.3.2","osx","CA",6992
"2024-03-01","18:45:24",82730748,"4.3.3","win","CO",6993
"2024-03-01","18:45:29",82730596,"4.3.3","win","US",6994
"2024-03-01","18:45:33",82732501,"4.3.3","win","SV",6995
"2024-03-01","18:45:58",82730721,"4.3.3","win","CL",6996
"2024-03-01","18:45:57",82729329,"4.3.3","win",NA,4
"2024-03-01","11:35:46",92946731,"4.2.3","osx","US",684
"2024-03-01","11:36:01",82735258,"4.3.3","win","US",3150
"2024-03-01","11:36:04",92946728,"4.2.3","osx","US",37
"2024-03-01","11:36:04",7881303,"4.3.3","win","IQ",4345
"2024-03-01","11:36:13",95842516,"4.3.2","osx",NA,4
"2024-03-01","11:36:00",82638373,"4.3.3","win","IN",6997
"2024-03-01","11:36:11",82638373,"4.3.3","win","US",2403
"2024-03-01","11:36:11",79837061,"4.2.3","win","US",1140
"2024-03-01","11:36:17",90635521,"4.1.3","win","US",1906
"2024-03-01","11:35:38",82730217,"4.3.3","win",NA,4
"2024-03-01","11:36:21",95839130,"4.3.2","osx",NA,4
"2024-03-01","11:36:30",84210656,"4.3.3","osx","US",522
"2024-03-01","11:36:43",82732306,"4.3.3","win","US",6998
"2024-03-01","11:36:36",95839670,"4.3.2","osx","SE",6999
"2024-03-01","11:35:04",82638373,"4.3.3","win","IL",7000
"2024-03-01","11:36:45",82638368,"4.3.3","win","US",484
"2024-03-01","11:36:40",95841084,"4.3.2","osx","DK",7001
"2024-03-01","11:36:46",84210655,"4.3.3","osx","US",275
"2024-03-01","11:36:54",84210655,"4.3.3","osx","US",141
"2024-03-01","11:36:36",158824,"4.2.3","src","FR",7002
"2024-03-01","11:36:58",82730756,"4.3.3","win","AM",7003
"2024-03-01","11:37:04",82730444,"4.3.3","win",NA,4
"2024-03-01","11:37:00",82638370,"4.3.3","win",NA,4
"2024-03-01","11:37:11",82362108,"4.2.0","win","US",2123
"2024-03-01","11:37:18",82730812,"4.3.3","win",NA,4
"2024-03-01","11:37:13",23585545,"4.3.3","win",NA,4
"2024-03-01","11:37:28",82731631,"4.3.3","win","JO",7004
"2024-03-01","11:37:20",82729184,"4.3.3","win","JP",7005
"2024-03-01","11:37:32",82638374,"4.3.3","win","ES",3174
"2024-03-01","11:37:27",82638368,"4.3.3","win","US",2123
"2024-03-01","11:37:28",10954045,"4.3.3","win","VN",7006
"2024-03-01","11:37:36",82732154,"4.3.3","win",NA,4
"2024-03-01","11:36:24",82731522,"4.3.3","win","GB",7007
"2024-03-01","11:37:56",82737193,"4.3.3","win","DE",7008
"2024-03-01","11:37:57",3029095,"4.3.3","win","CN",7009
"2024-03-01","11:38:10",656484,"4.3.3","win","CN",7010
"2024-03-01","11:38:19",82638371,"4.3.3","win",NA,4
"2024-03-01","11:38:13",82730892,"4.3.3","win","IN",7011
"2024-03-01","11:38:24",28750394,"4.3.3","win",NA,4
"2024-03-01","11:38:21",82730585,"4.3.3","win","IN",5953
"2024-03-01","11:38:30",82729353,"4.3.3","win","PT",7012
"2024-03-01","11:38:29",82362108,"4.2.0","win","US",159
"2024-03-01","11:38:40",82638370,"4.3.3","win","KR",7013
"2024-03-01","11:38:34",82638368,"4.3.3","win","US",117
"2024-03-01","11:38:39",35903203,"4.3.3","src","DE",7014
"2024-03-01","11:38:55",82731217,"4.3.3","win","CN",7015
"2024-03-01","11:38:49",82729237,"4.3.3","win","GE",351
"2024-03-01","11:38:58",565,"4.3.3","osx","HK",58
"2024-03-01","11:39:05",90436960,"4.1.0","osx","US",195
"2024-03-01","11:39:09",82730785,"4.3.3","win","US",7016
"2024-03-01","11:39:12",90436961,"4.1.0","osx","US",907
"2024-03-01","11:39:17",82731107,"4.3.3","win","IN",7017
"2024-03-01","11:39:15",82638341,"4.3.3","win","CN",7018
"2024-03-01","11:39:23",84210656,"4.3.3","osx","US",196
"2024-03-01","11:39:21",82638374,"4.3.3","win",NA,4
"2024-03-01","11:39:37",82730228,"4.3.3","win","CN",7010
"2024-03-01","11:39:43",82731082,"4.3.3","win",NA,4
"2024-03-01","11:39:51",84210655,"4.3.3","osx","US",436
"2024-03-01","11:39:41",95846197,"4.3.2","osx","HK",7019
"2024-03-01","11:39:40",82729211,"4.3.3","win","CN",7010
"2024-03-01","11:39:46",82733043,"4.3.3","win","ZA",7020
"2024-03-01","11:39:49",82738688,"4.3.3","win","HK",7021
"2024-03-01","11:39:57",95842812,"4.3.2","osx","ES",7022
"2024-03-01","11:39:06",82732017,"4.3.3","win","ZW",3159
"2024-03-01","11:40:18",82732711,"4.3.3","win","AU",7023
"2024-03-01","11:40:43",82729507,"4.3.3","win","CZ",921
"2024-03-01","11:40:38",95840135,"4.3.2","osx",NA,4
"2024-03-01","11:40:42",82638349,"4.3.3","win",NA,4
"2024-03-01","11:40:48",82730668,"4.3.3","win","ZA",7024
"2024-03-01","11:40:53",6298995,"4.3.3","win","CN",4334
"2024-03-01","11:40:42",84210655,"4.3.3","osx","US",537
"2024-03-01","19:00:07",82638373,"4.3.3","win","US",571
"2024-03-01","19:00:04",82638373,"4.3.3","win","US",7025
"2024-03-01","19:00:09",82731377,"4.3.3","win","US",7026
"2024-03-01","19:00:17",82638373,"4.3.3","win","US",159
"2024-03-01","19:00:18",95838139,"4.3.2","osx","US",7027
"2024-03-01","19:00:25",82734411,"4.3.3","win",NA,4
"2024-03-01","19:00:48",86429690,"3.6.3","win","US",2876
"2024-03-01","19:00:52",82730856,"4.3.3","win","CA",7028
"2024-03-01","19:00:47",84210655,"4.3.3","osx","US",778
"2024-03-01","19:00:49",82638373,"4.3.3","win","US",2883
"2024-03-01","19:00:51",37586254,"4.2.0","src","CA",2977
"2024-03-01","19:00:47",84843535,"4.3.3patched","win","US",763
"2024-03-01","19:00:47",84210654,"4.3.3","osx","US",274
"2024-03-01","19:00:49",90635522,"4.1.3","win","US",1747
"2024-03-01","22:06:04",82638373,"4.3.3","win","US",1449
"2024-03-01","22:06:09",30450162,"3.6.0","src","US",1594
"2024-03-01","22:06:07",95841802,"4.3.2","osx","US",7029
"2024-03-01","22:06:08",82638365,"4.3.3","win","US",148
"2024-03-01","22:06:09",84210655,"4.3.3","osx","US",206
"2024-03-01","22:06:12",84210655,"4.3.3","osx","US",212
"2024-03-01","22:06:19",30463564,"3.6.1","src","US",1594
"2024-03-01","22:06:25",84210655,"4.3.3","osx","US",973
"2024-03-01","22:06:24",30463564,"3.6.1","src","US",1593
"2024-03-01","22:06:28",82638373,"4.3.3","win","US",305
"2024-03-01","22:06:24",81901375,"4.3.3","osx",NA,4
"2024-03-01","22:06:31",30463564,"3.6.1","src","US",1594
"2024-03-01","22:06:34",30463564,"3.6.1","src","US",1593
"2024-03-01","22:06:38",30463564,"3.6.1","src","US",1594
"2024-03-01","22:06:40",84210655,"4.3.3","osx","US",316
"2024-03-01","22:06:46",82638373,"4.3.3","win","US",609
"2024-03-01","22:06:39",92946728,"4.2.3","osx","US",973
"2024-03-01","22:06:54",30463564,"3.6.1","src","US",1598
"2024-03-01","22:06:54",84210655,"4.3.3","osx","US",292
"2024-03-01","22:06:54",84210655,"4.3.3","osx","US",725
"2024-03-01","22:06:56",30463564,"3.6.1","src","US",1593
"2024-03-01","22:07:04",30463564,"3.6.1","src","US",1594
"2024-03-01","22:06:58",95839392,"4.3.2","osx","US",7030
"2024-03-01","22:07:11",30463565,"3.6.1","src","US",1594
"2024-03-01","22:07:12",82730830,"4.3.3","win","US",7031
"2024-03-01","22:07:10",30463565,"3.6.1","src","US",1593
"2024-03-01","22:07:09",82729155,"4.3.3","win","US",7032
"2024-03-01","22:07:10",40974123,"4.3.3","win","JP",7033
"2024-03-01","22:07:11",30463565,"3.6.1","src","US",1593
"2024-03-01","22:07:19",95838281,"4.3.2","osx","VN",7034
"2024-03-01","22:07:16",95845843,"4.3.2","osx","SE",7035
"2024-03-01","22:07:30",82735088,"4.3.3","win",NA,4
"2024-03-01","22:07:34",84210655,"4.3.3","osx","US",1107
"2024-03-01","22:07:34",33312465,"3.6.2","src","US",1593
"2024-03-01","22:07:46",82638373,"4.3.3","win","US",7036
"2024-03-01","22:07:51",33312473,"3.6.2","src","US",1598
"2024-03-01","22:07:47",82735443,"4.3.3","win","RU",7037
"2024-03-01","22:07:57",84210655,"4.3.3","osx","US",156
"2024-03-01","22:08:04",95839776,"4.3.2","osx","US",7038
"2024-03-01","22:07:45",33312473,"3.6.2","src","US",1594
"2024-03-01","22:07:52",82731240,"4.3.3","win","CA",7039
"2024-03-01","22:07:57",33312473,"3.6.2","src","US",1598
"2024-03-01","22:07:58",84210655,"4.3.3","osx","US",389
"2024-03-01","22:08:05",33312473,"3.6.2","src","US",1593
"2024-03-01","22:08:11",82729536,"4.3.3","win","CO",7040
"2024-03-01","22:08:30",82638370,"4.3.3","win",NA,4
"2024-03-01","22:08:31",82638372,"4.3.3","win","US",3190
"2024-03-01","22:08:31",33312473,"3.6.2","src","US",1593
"2024-03-01","22:08:34",82638373,"4.3.3","win","US",3113
"2024-03-01","22:08:36",82638373,"4.3.3","win","US",2777
"2024-03-01","22:08:35",82638373,"4.3.3","win","US",2777
"2024-03-01","22:08:39",33312473,"3.6.2","src","US",1593
"2024-03-01","22:08:36",82638373,"4.3.3","win","US",3008
"2024-03-01","22:08:39",82638373,"4.3.3","win","US",1236
"2024-03-01","22:08:31",82638374,"4.3.3","win","US",535
"2024-03-01","22:08:36",84210655,"4.3.3","osx","US",37
"2024-03-01","22:08:33",33312473,"3.6.2","src","US",1594
"2024-03-01","22:08:33",95841602,"4.3.2","osx","SE",7035
"2024-03-01","22:08:43",82638375,"4.3.3","win","CA",7041
"2024-03-01","22:08:51",82638373,"4.3.3","win","US",1828
"2024-03-01","22:08:45",33312473,"3.6.2","src","US",1593
"2024-03-01","22:08:53",82730298,"4.3.3","win","DE",7042
"2024-03-01","22:09:01",84210655,"4.3.3","osx","US",973
"2024-03-01","22:08:51",84210655,"4.3.3","osx","US",274
"2024-03-01","22:08:59",33312473,"3.6.2","src","US",1593
"2024-03-01","22:09:18",82730884,"4.3.3","win","CA",4927
"2024-03-01","22:09:12",33312473,"3.6.2","src","US",1598
"2024-03-01","22:09:10",84210655,"4.3.3","osx","US",665
"2024-03-01","22:09:13",82729623,"4.3.3","win","DZ",7043
"2024-03-01","22:09:17",84210655,"4.3.3","osx","US",87
"2024-03-01","22:09:13",82731072,"4.3.3","win",NA,4
"2024-03-01","22:09:21",82732369,"4.3.3","win",NA,4
